timestamp,stream,method,value,baseline,residual,score,direction,threshold,is_anomaly,is_weekend,dayofweek,hour,weekday,month,temperature,temp_bucket,detector
2004-09-30 18:00:00,CO(GT),residual_mad,2.931189768010501,-0.0388435371967231,2.970033305207224,4.777708333333333,1.0,4.38425,True,False,3,18,3,9,0.713439564224794,mid,Residual (MAD)
2004-10-04 18:00:00,CO(GT),residual_mad,3.1179143051926794,0.37900022230863983,2.7389140828840395,4.405921177764734,1.0,4.38425,True,False,0,18,0,10,0.8748977342109667,high,Residual (MAD)
2004-10-07 20:00:00,CO(GT),residual_mad,3.42037172416228,0.4992619162398456,2.9211098079224347,4.699008138199649,1.0,4.38425,True,False,3,20,3,10,0.5519813942386208,mid,Residual (MAD)
2004-10-22 18:00:00,CO(GT),residual_mad,4.398735636465836,0.34551371406538833,4.053221922400447,6.520166666666666,1.0,4.38425,True,False,4,18,4,10,0.6788413849420426,mid,Residual (MAD)
2004-10-22 19:00:00,CO(GT),residual_mad,3.280605450976057,0.34551371406538833,2.9350917369106684,4.7215,1.0,4.38425,True,False,4,19,4,10,0.5635141206662048,mid,Residual (MAD)
2004-10-25 17:00:00,CO(GT),residual_mad,4.04931995350028,0.9744619434033888,3.074858010096891,4.946333333333334,1.0,4.38425,True,False,0,17,0,10,0.3789904978248641,mid,Residual (MAD)
2004-10-25 18:00:00,CO(GT),residual_mad,4.398735636465836,0.9744619434033888,3.424273693062447,5.508416666666667,1.0,4.38425,True,False,0,18,0,10,0.2982614128317777,mid,Residual (MAD)
2004-10-25 19:00:00,CO(GT),residual_mad,4.119203090093391,0.9744619434033888,3.144741146690002,5.05875,1.0,4.38425,True,False,0,19,0,10,0.1829341485559399,mid,Residual (MAD)
2004-10-26 17:00:00,CO(GT),residual_mad,4.398735636465836,0.9395203751068332,3.459215261359003,5.564625,1.0,4.38425,True,False,1,17,1,10,0.5519813942386208,mid,Residual (MAD)
2004-10-26 18:00:00,CO(GT),residual_mad,5.167450138990059,0.9395203751068332,4.227929763883226,6.801208333333334,1.0,4.38425,True,False,1,18,1,10,0.4712523092455344,mid,Residual (MAD)
2004-10-28 17:00:00,CO(GT),residual_mad,3.070956041196724,0.24068900917572145,2.830267032021003,4.552875000000001,1.0,4.38425,True,False,3,17,3,10,0.2751959599766103,mid,Residual (MAD)
2004-10-31 18:00:00,CO(GT),residual_mad,3.1408391777898346,0.27563057747227704,2.8652086003175574,4.609083333333333,1.0,4.38425,True,True,6,18,6,10,0.3789904978248641,mid,Residual (MAD)
2004-11-02 20:00:00,CO(GT),residual_mad,4.9578007292107245,1.6034101727413894,3.354390556469335,5.395999999999999,1.0,4.38425,True,False,1,20,1,11,0.2867286864041938,mid,Residual (MAD)
2004-11-04 17:00:00,CO(GT),residual_mad,4.538494845202291,1.03650730624016,3.5019875389621316,5.633430109620095,1.0,4.38425,True,False,3,17,3,11,0.7365050170799615,mid,Residual (MAD)
2004-11-04 18:00:00,CO(GT),residual_mad,4.608385046245169,1.03650730624016,3.571877740005009,5.745858140428862,1.0,4.38425,True,False,3,18,3,11,0.5404486678110373,mid,Residual (MAD)
2004-11-05 17:00:00,CO(GT),residual_mad,4.189086226686502,0.4852799872516106,3.7038062394348916,5.958083333333334,1.0,4.38425,True,False,4,17,4,11,0.5289159413834533,mid,Residual (MAD)
2004-11-05 18:00:00,CO(GT),residual_mad,4.119203090093391,0.4852799872516106,3.6339231028417807,5.845666666666667,1.0,4.38425,True,False,4,18,4,11,0.3443923185421127,mid,Residual (MAD)
2004-11-08 18:00:00,CO(GT),residual_mad,2.651657221638057,-0.3533176518657234,3.0049748735037802,4.833916666666668,1.0,4.38425,True,False,0,18,0,11,-0.8204130506438488,mid,Residual (MAD)
2004-11-08 19:00:00,CO(GT),residual_mad,3.1408391777898346,-0.3533176518657234,3.494156829655558,5.620833333333334,1.0,4.38425,True,False,0,19,0,11,-0.9011421356369356,low,Residual (MAD)
2004-11-11 09:00:00,CO(GT),residual_mad,3.280605450976057,0.5551631238447217,2.7254423271313355,4.384250000000001,1.0,4.38425,True,False,3,9,3,11,-0.981871220630022,low,Residual (MAD)
2004-11-17 17:00:00,CO(GT),residual_mad,3.9794368169071688,0.7648125336240554,3.214624283283113,5.171166666666666,1.0,4.38425,True,False,2,17,2,11,-0.2783749085474112,mid,Residual (MAD)
2004-11-17 18:00:00,CO(GT),residual_mad,5.656632095141837,0.7648125336240554,4.8918195615177815,7.8691666666666675,1.0,4.38425,True,False,2,18,2,11,-0.5436276163818383,mid,Residual (MAD)
2004-11-19 17:00:00,CO(GT),residual_mad,3.769787407127835,1.0094035116999445,2.7603838954278905,4.440458333333333,1.0,4.38425,True,False,4,17,4,11,-0.082318559278487,mid,Residual (MAD)
2004-11-19 19:00:00,CO(GT),residual_mad,4.328852499872725,1.0094035116999445,3.3194489881727804,5.339791666666668,1.0,4.38425,True,False,4,19,4,11,-0.2553094556922438,mid,Residual (MAD)
2004-11-19 20:00:00,CO(GT),residual_mad,4.538501909652058,1.0094035116999445,3.5290983979521133,5.677041666666666,1.0,4.38425,True,False,4,20,4,11,-0.3706367199680815,mid,Residual (MAD)
2004-11-22 19:00:00,CO(GT),residual_mad,3.350488587569169,0.3105721457688327,3.039916441800336,4.890125000000001,1.0,4.38425,True,False,0,19,0,11,-1.074133032050692,low,Residual (MAD)
2004-11-22 20:00:00,CO(GT),residual_mad,3.070956041196724,0.3105721457688327,2.7603838954278914,4.440458333333335,1.0,4.38425,True,False,0,20,0,11,-1.0971984849058596,low,Residual (MAD)
2004-11-23 18:00:00,CO(GT),residual_mad,5.656632095141837,2.0576505605966116,3.598981534545225,5.789458333333335,1.0,4.38425,True,False,1,18,1,11,-0.6012912485197572,mid,Residual (MAD)
2004-11-23 19:00:00,CO(GT),residual_mad,6.844645417224727,2.0576505605966116,4.786994856628115,7.700541666666668,1.0,4.38425,True,False,1,19,1,11,-0.6935530599404273,mid,Residual (MAD)
2004-11-23 20:00:00,CO(GT),residual_mad,6.565112870852283,2.0576505605966116,4.507462310255671,7.250875000000002,1.0,4.38425,True,False,1,20,1,11,-0.7973475977886814,mid,Residual (MAD)
2004-11-24 20:00:00,CO(GT),residual_mad,4.398735636465836,0.9744619434033888,3.424273693062447,5.508416666666667,1.0,4.38425,True,False,2,20,2,11,-0.9588057677748544,low,Residual (MAD)
2004-11-26 18:00:00,CO(GT),residual_mad,5.586748958548726,1.6732933093345004,3.9134556492142254,6.295333333333335,1.0,4.38425,True,False,4,18,4,11,-0.3360385406853302,mid,Residual (MAD)
2004-11-29 10:00:00,CO(GT),residual_mad,2.931189768010501,0.1358643042860546,2.795325463724446,4.496666666666666,1.0,4.38425,True,False,0,10,0,11,-0.5320948899542544,mid,Residual (MAD)
2004-11-29 11:00:00,CO(GT),residual_mad,3.1408391777898346,0.1358643042860546,3.00497487350378,4.833916666666666,1.0,4.38425,True,False,0,11,0,11,-0.4052348992508328,mid,Residual (MAD)
2004-11-30 19:00:00,CO(GT),residual_mad,2.931189768010501,0.0659811676929437,2.865208600317557,4.6090833333333325,1.0,4.38425,True,False,1,19,1,11,-0.7858148713610976,mid,Residual (MAD)
2004-11-30 20:00:00,CO(GT),residual_mad,3.280605450976057,0.0659811676929437,3.214624283283113,5.171166666666666,1.0,4.38425,True,False,1,20,1,11,-0.7973475977886814,mid,Residual (MAD)
2004-12-01 18:00:00,CO(GT),residual_mad,3.769787407127835,0.4852799872516106,3.2845074198762245,5.2835833333333335,1.0,4.38425,True,False,2,18,2,12,-0.705085786368011,mid,Residual (MAD)
2004-12-02 18:00:00,CO(GT),residual_mad,3.909553680314058,1.0792866482930554,2.8302670320210024,4.552875000000001,1.0,4.38425,True,False,3,18,3,12,-0.3014403614025787,mid,Residual (MAD)
2004-12-02 19:00:00,CO(GT),residual_mad,5.097567002396948,1.0792866482930554,4.018280354103893,6.463958333333335,1.0,4.38425,True,False,3,19,3,12,-0.3475712671129139,mid,Residual (MAD)
2004-12-02 20:00:00,CO(GT),residual_mad,3.9794368169071688,1.0792866482930554,2.9001501686141133,4.6652916666666675,1.0,4.38425,True,False,3,20,3,12,-0.3475712671129139,mid,Residual (MAD)
2004-12-13 18:00:00,CO(GT),residual_mad,5.446982685362504,0.8346956702171665,4.612287015145338,7.419500000000002,1.0,4.38425,True,False,0,18,0,12,-0.6704876070852598,mid,Residual (MAD)
2004-12-14 18:00:00,CO(GT),residual_mad,5.027683865803837,1.114228216589611,3.9134556492142263,6.2953333333333354,1.0,4.38425,True,False,1,18,1,12,0.2720137960973683,mid,Residual (MAD)
2004-12-15 18:00:00,CO(GT),residual_mad,3.630021133941613,0.5551631238447217,3.074858010096891,4.946333333333334,1.0,4.38425,True,False,2,18,2,12,0.2721422581684763,mid,Residual (MAD)
2004-12-16 19:00:00,CO(GT),residual_mad,4.538501909652058,1.6034101727413892,2.9350917369106684,4.7215,1.0,4.38425,True,False,3,19,3,12,0.263257258209237,mid,Residual (MAD)
2004-12-16 20:00:00,CO(GT),residual_mad,4.8879175926176135,1.6034101727413892,3.284507419876224,5.283583333333333,1.0,4.38425,True,False,3,20,3,12,0.2717117782486845,mid,Residual (MAD)
2004-12-16 21:00:00,CO(GT),residual_mad,4.538501909652058,1.6034101727413892,2.9350917369106684,4.7215,1.0,4.38425,True,False,3,21,3,12,0.2722331054893113,mid,Residual (MAD)
2004-12-23 18:00:00,CO(GT),residual_mad,4.468618773058947,1.2889360580723892,3.1796827149865576,5.114958333333333,1.0,4.38425,True,False,3,18,3,12,-1.2009930227541137,low,Residual (MAD)
2004-12-23 19:00:00,CO(GT),residual_mad,4.608385046245169,1.2889360580723892,3.3194489881727796,5.339791666666667,1.0,4.38425,True,False,3,19,3,12,-1.3047875606023678,low,Residual (MAD)
2004-12-23 20:00:00,CO(GT),residual_mad,4.8879175926176135,1.2889360580723892,3.5989815345452243,5.789458333333332,1.0,4.38425,True,False,3,20,3,12,-1.408582098450622,low,Residual (MAD)
2005-01-17 18:00:00,CO(GT),residual_mad,4.538501909652058,0.625046260437833,3.913455649214225,6.295333333333334,1.0,4.38425,True,False,0,18,0,1,-1.0626003056231084,low,Residual (MAD)
2005-01-17 19:00:00,CO(GT),residual_mad,4.608385046245169,0.625046260437833,3.983338785807336,6.40775,1.0,4.38425,True,False,0,19,0,1,-1.2240584756092812,low,Residual (MAD)
2005-01-21 21:00:00,CO(GT),residual_mad,3.0010729046036126,0.24068900917572145,2.760383895427891,4.440458333333334,1.0,4.38425,True,False,4,21,4,1,-1.0395348527679409,low,Residual (MAD)
2005-01-31 19:00:00,CO(GT),residual_mad,3.280605450976057,0.34551371406538833,2.9350917369106684,4.7215,1.0,4.38425,True,False,0,19,0,1,-1.131796664188611,low,Residual (MAD)
2005-01-31 20:00:00,CO(GT),residual_mad,3.280605450976057,0.34551371406538833,2.9350917369106684,4.7215,1.0,4.38425,True,False,0,20,0,1,-1.2817221077472,low,Residual (MAD)
2005-02-03 18:00:00,CO(GT),residual_mad,3.2107223143829464,0.13586430428605475,3.0748580100968916,4.946333333333334,1.0,4.38425,True,False,3,18,3,2,-0.716618512795595,mid,Residual (MAD)
2005-02-03 19:00:00,CO(GT),residual_mad,3.0010729046036126,0.13586430428605475,2.865208600317558,4.609083333333334,1.0,4.38425,True,False,3,19,3,2,-0.9357403149196868,low,Residual (MAD)
2005-02-10 20:00:00,CO(GT),residual_mad,4.398735636465836,0.2057474408791658,4.19298819558667,6.745000000000002,1.0,4.38425,True,False,3,20,3,2,0.2007894965627574,mid,Residual (MAD)
2005-02-21 20:00:00,CO(GT),residual_mad,2.931189768010501,-0.24849294697605662,3.1796827149865576,5.114958333333333,1.0,4.38425,True,False,0,20,0,2,-1.4893111834437085,low,Residual (MAD)
2005-03-09 09:00:00,CO(GT),residual_mad,2.721540358231168,-0.0388435371967231,2.760383895427891,4.440458333333334,1.0,4.38425,True,False,2,9,2,3,-1.4662457305885408,low,Residual (MAD)
2005-03-09 20:00:00,CO(GT),residual_mad,2.651657221638057,-0.1087266737898343,2.7603838954278914,4.440458333333335,1.0,4.38425,True,False,2,20,2,3,-0.7973475977886814,mid,Residual (MAD)
2005-03-14 19:00:00,CO(GT),residual_mad,3.070956041196724,-0.3533176518657233,3.4242736930624473,5.508416666666668,1.0,4.38425,True,False,0,19,0,3,-0.1976458235543249,mid,Residual (MAD)
2005-03-14 20:00:00,CO(GT),residual_mad,3.070956041196724,-0.3533176518657233,3.4242736930624473,5.508416666666668,1.0,4.38425,True,False,0,20,0,3,-0.289907634974995,mid,Residual (MAD)
2005-03-15 19:00:00,CO(GT),residual_mad,2.931189768010501,0.0659811676929437,2.865208600317557,4.6090833333333325,1.0,4.38425,True,False,1,19,1,3,-0.0477203799957356,mid,Residual (MAD)
2005-03-15 20:00:00,CO(GT),residual_mad,3.699904270534725,0.0659811676929437,3.633923102841781,5.845666666666668,1.0,4.38425,True,False,1,20,1,3,-0.2322440028370763,mid,Residual (MAD)
2005-03-21 09:00:00,CO(GT),residual_mad,2.791423494824279,-0.0737851054932787,2.8652086003175574,4.609083333333333,1.0,4.38425,True,False,0,9,0,3,-0.4283003521060005,mid,Residual (MAD)
2005-03-21 19:00:00,CO(GT),residual_mad,3.0010729046036126,-0.0388435371967231,3.0399164418003357,4.890125,1.0,4.38425,True,False,0,19,0,3,0.0214759785697671,mid,Residual (MAD)
2005-03-21 20:00:00,CO(GT),residual_mad,2.721540358231168,-0.0388435371967231,2.760383895427891,4.440458333333334,1.0,4.38425,True,False,0,20,0,3,-0.1399821914164059,mid,Residual (MAD)
2005-03-23 20:00:00,CO(GT),residual_mad,3.560137997348502,0.1708058725826102,3.389332124765892,5.452208333333334,1.0,4.38425,True,False,2,20,2,3,0.125270516418021,mid,Residual (MAD)
2005-03-24 20:00:00,CO(GT),residual_mad,3.769787407127835,0.4153968506584996,3.3543905564693355,5.396,1.0,4.38425,True,False,3,20,3,3,0.0445414314249346,mid,Residual (MAD)
2004-03-15 19:00:00,NMHC(GT),residual_mad,2.8079402820094383,-0.10854816465743154,2.91648844666687,5.8477594446202925,1.0,5.545392188255678,True,False,0,19,0,3,0.2290650542662749,mid,Residual (MAD)
2004-03-22 19:00:00,NMHC(GT),residual_mad,2.7299272165636164,-0.31858334085772055,3.048510557421337,6.112435444501629,1.0,5.545392188255678,True,False,0,19,0,3,-0.3245058142577464,mid,Residual (MAD)
2004-03-25 19:00:00,NMHC(GT),residual_mad,3.480052845850363,-0.5256180145408625,4.005670860391225,8.03133644364132,1.0,5.545392188255678,True,False,3,19,3,3,-0.5782257956645895,mid,Residual (MAD)
2004-03-25 20:00:00,NMHC(GT),residual_mad,2.88595334745526,-0.5256180145408625,3.4115713619961223,6.840294444175305,1.0,5.545392188255678,True,False,3,20,3,3,-0.6704876070852598,mid,Residual (MAD)
2004-03-29 08:00:00,NMHC(GT),residual_mad,3.1559985739984886,-0.6666416328467708,3.8226402068452594,7.664399261987648,1.0,5.545392188255678,True,False,0,8,0,3,-0.866543956354184,mid,Residual (MAD)
2004-03-30 08:00:00,NMHC(GT),residual_mad,2.6819191762892647,-0.3875948987521012,3.069514075041366,6.154542989937296,1.0,5.545392188255678,True,False,1,8,1,3,-0.5897585220921733,mid,Residual (MAD)
2004-03-30 09:00:00,NMHC(GT),residual_mad,2.867950332352378,-0.3155828383405736,3.1835331706929515,6.383126808016633,1.0,5.545392188255678,True,False,1,9,1,3,-0.2437767292646598,mid,Residual (MAD)
2004-03-30 10:00:00,NMHC(GT),residual_mad,3.1079905337241365,-0.3155828383405736,3.42357337206471,6.864355898709971,1.0,5.545392188255678,True,False,1,10,1,3,-0.0592531064233196,mid,Residual (MAD)
2004-03-30 11:00:00,NMHC(GT),residual_mad,2.591904100774855,-0.3155828383405736,2.9074869391154285,5.829713353719292,1.0,5.545392188255678,True,False,1,11,1,3,-0.0131222007129842,mid,Residual (MAD)
2004-04-01 08:00:00,NMHC(GT),residual_mad,4.950299079252385,-0.3545893710634844,5.30488845031587,10.63598889701902,1.0,5.545392188255678,True,False,3,8,3,4,-0.7512166920783462,mid,Residual (MAD)
2004-04-01 09:00:00,NMHC(GT),residual_mad,3.1199925437927245,-0.3545893710634844,3.474581914856209,6.966617080482306,1.0,5.545392188255678,True,False,3,9,3,4,-0.2553094556922438,mid,Residual (MAD)
2004-04-01 19:00:00,NMHC(GT),residual_mad,3.738096062325004,-0.14755469738034235,3.8856507597053462,7.790721898294651,1.0,5.545392188255678,True,False,3,19,3,4,0.2751959599766103,mid,Residual (MAD)
2004-04-01 20:00:00,NMHC(GT),residual_mad,2.627910130980619,-0.14755469738034235,2.7754648283609615,5.565037353837956,1.0,5.545392188255678,True,False,3,20,3,4,-0.0131222007129842,mid,Residual (MAD)
2004-04-02 09:00:00,NMHC(GT),residual_mad,3.4860538508846566,0.5995704293892569,2.8864834214953996,5.787605808283624,1.0,5.545392188255678,True,False,4,9,4,4,-0.5551603428094221,mid,Residual (MAD)
2004-04-06 08:00:00,NMHC(GT),residual_mad,5.202341290692733,0.0354759561656236,5.166865334527109,10.35928216987035,1.0,5.545392188255678,True,False,1,8,1,4,-0.2553094556922438,mid,Residual (MAD)
2004-04-06 09:00:00,NMHC(GT),residual_mad,3.3540317401301896,0.0354759561656236,3.318555783964566,6.653818171531636,1.0,5.545392188255678,True,False,1,9,1,4,-0.0015894742854006,mid,Residual (MAD)
2004-04-08 08:00:00,NMHC(GT),residual_mad,3.5100578710218326,0.08948500147426935,3.4205728695475632,6.858340535076305,1.0,5.545392188255678,True,False,3,8,3,4,-0.981871220630022,low,Residual (MAD)
2004-04-08 18:00:00,NMHC(GT),residual_mad,3.5460639012275963,0.08948500147426935,3.456578899753327,6.930524898680305,1.0,5.545392188255678,True,False,3,18,3,4,0.1022050635628535,mid,Residual (MAD)
2004-04-08 19:00:00,NMHC(GT),residual_mad,4.542230736920396,0.08948500147426935,4.452745735446126,8.927625625057665,1.0,5.545392188255678,True,False,3,19,3,4,-0.0477203799957356,mid,Residual (MAD)
2004-04-13 08:00:00,NMHC(GT),residual_mad,2.639912141049207,-0.4596069591636289,3.0995191002128357,6.2146966262739625,1.0,5.545392188255678,True,False,1,8,1,4,-0.7396839656507624,mid,Residual (MAD)
2004-04-13 18:00:00,NMHC(GT),residual_mad,2.7119242014607345,-0.36659138113207235,3.0785155825928068,6.172589080838296,1.0,5.545392188255678,True,False,1,18,1,4,-0.3591039935404976,mid,Residual (MAD)
2004-04-13 19:00:00,NMHC(GT),residual_mad,2.7779352568379685,-0.42360092895786505,3.2015361857958338,6.419218989818633,1.0,5.545392188255678,True,False,1,19,1,4,-0.4283003521060005,mid,Residual (MAD)
2004-04-14 08:00:00,NMHC(GT),residual_mad,3.714092042187828,-0.10254715962313765,3.8166392018109656,7.652368534720315,1.0,5.545392188255678,True,False,2,8,2,4,-0.5897585220921733,mid,Residual (MAD)
2004-04-15 18:00:00,NMHC(GT),residual_mad,4.254182495274285,1.4727166618790295,2.7814658333952553,5.577068081105288,1.0,5.545392188255678,True,False,3,18,3,4,-0.0131222007129842,mid,Residual (MAD)
2004-04-15 19:00:00,NMHC(GT),residual_mad,5.832446819293599,1.4727166618790295,4.359730157414569,8.741149352413995,1.0,5.545392188255678,True,False,3,19,3,4,-0.1169167385612385,mid,Residual (MAD)
2004-04-16 17:00:00,NMHC(GT),residual_mad,3.1559985739984886,0.23951012733161858,2.91648844666687,5.8477594446202925,1.0,5.545392188255678,True,False,4,17,4,4,-0.4398330785335842,mid,Residual (MAD)
2004-04-16 19:00:00,NMHC(GT),residual_mad,3.3960387753702475,0.23951012733161858,3.1565286480386288,6.328988535313632,1.0,5.545392188255678,True,False,4,19,4,4,-0.5205621635266706,mid,Residual (MAD)
2004-04-16 20:00:00,NMHC(GT),residual_mad,2.933961387729612,0.1164895241285922,2.81747186360102,5.649252444709291,1.0,5.545392188255678,True,False,4,20,4,4,-0.5320948899542544,mid,Residual (MAD)
2004-04-20 08:00:00,NMHC(GT),residual_mad,2.7883586333800787,-0.19370262388109422,2.982061257261173,5.979218857819301,1.0,5.545392188255678,True,False,1,8,1,4,-0.705085786368011,mid,Residual (MAD)
2004-04-21 08:00:00,NMHC(GT),residual_mad,3.20376267693441,-0.1100998771713346,3.3138625541057447,6.644409252840231,1.0,5.545392188255678,True,False,2,8,2,4,-0.5090294370990869,mid,Residual (MAD)
2004-04-21 18:00:00,NMHC(GT),residual_mad,2.924348205470696,-0.066961197938413,2.991309403409109,5.997759406177188,1.0,5.545392188255678,True,False,2,18,2,4,0.7941686492178804,mid,Residual (MAD)
2004-04-21 19:00:00,NMHC(GT),residual_mad,3.021685796405369,-0.066961197938413,3.0886469943437818,6.192900387179898,1.0,5.545392188255678,True,False,2,19,2,4,0.6211777528041237,mid,Residual (MAD)
2004-04-21 20:00:00,NMHC(GT),residual_mad,2.699951859446821,-0.066961197938413,2.7669130573852336,5.547892888256985,1.0,5.545392188255678,True,False,2,20,2,4,0.3443923185421127,mid,Residual (MAD)
2004-04-27 08:00:00,NMHC(GT),residual_mad,2.495888020226152,-0.40259741133783616,2.8984854315639885,5.811667262818293,1.0,5.545392188255678,True,False,1,8,1,4,-0.0361876535681517,mid,Residual (MAD)
2004-04-28 19:00:00,NMHC(GT),residual_mad,3.5940719415019484,0.8126061081066929,2.7814658333952558,5.57706808110529,1.0,5.545392188255678,True,False,2,19,2,4,0.5404486678110373,mid,Residual (MAD)
2004-04-29 08:00:00,NMHC(GT),residual_mad,5.472386517235961,0.35352922298320405,5.118857294252757,10.26303635173168,1.0,5.545392188255678,True,False,3,8,3,4,-0.2668421821198273,mid,Residual (MAD)
2004-04-29 19:00:00,NMHC(GT),residual_mad,3.678086011982064,-0.0155325866258751,3.6936185986079395,7.405738625739979,1.0,5.545392188255678,True,False,3,19,3,4,0.2059996014111074,mid,Residual (MAD)
2004-05-10 08:00:00,NMHC(GT),residual_mad,3.0147581225028643,0.1355137063479055,2.879244416154959,5.773093156079549,1.0,5.545392188255678,True,False,0,8,0,5,-0.2783749085474112,mid,Residual (MAD)
2004-05-11 08:00:00,NMHC(GT),residual_mad,2.913201807448013,0.06505779950167495,2.848144007946338,5.710743511824554,1.0,5.545392188255678,True,False,1,8,1,5,-0.4513658049611679,mid,Residual (MAD)
2004-05-11 19:00:00,NMHC(GT),residual_mad,3.2398207178039238,0.4396369058153719,2.800183811988552,5.614593611273126,1.0,5.545392188255678,True,False,1,19,1,5,0.5404486678110373,mid,Residual (MAD)
2004-05-18 08:00:00,NMHC(GT),residual_mad,3.318901100673447,-0.04836244097223285,3.3672635416456798,6.751466772910253,1.0,5.545392188255678,True,False,1,8,1,5,0.0445414314249346,mid,Residual (MAD)
