datetime,CO(GT),NMHC(GT),C6H6(GT),NOx(GT),NO2(GT)
2004-03-20 03:00:00,-0.5629670616450568,-0.816246507046941,-0.8260332261064736,-0.6460827000410462,-0.5315786480739978
2004-03-20 04:00:00,-1.0549752392317409,-0.8950659667010529,-0.8780138648408736,-0.9531130252021182,-1.1962660538611771
2004-03-20 05:00:00,-0.9123827446106128,-0.8626793475974396,-0.8572216093471137,-0.962931473147102,-1.2397795127464726
2004-03-20 06:00:00,-0.9123827446106128,-0.944734158976183,-0.9195983758283937,-0.8598377697247719,-0.9351853005494056
2004-03-20 07:00:00,-0.7027333348312792,-0.8037474197104596,-0.7324680763845536,-0.6045581231551925,-0.4130237939258619
2004-03-20 08:00:00,-0.0039019689001675,-0.4756006961069113,-0.2542462000280732,-0.3345508046681375,0.0656242538123863
2004-03-20 09:00:00,0.2057474408791658,-0.2547668974137285,-0.0879081560779931,-0.4474629560354514,-0.1736997700567378
2004-03-20 10:00:00,0.3455137140653883,-0.1145411117015672,0.1200143988596069,-0.3541877005581051,-0.0649161228434995
2004-03-20 11:00:00,0.4852799872516105,-0.141100521967711,0.099222143365847,-0.2118202053558398,0.0656242538123863
2004-03-20 12:00:00,0.3455137140653883,-0.1519005179816545,0.0368453768845668,-0.2756401169982346,-0.0431593934008519
2004-03-20 13:00:00,0.3455137140653883,-0.183458903892287,0.0368453768845668,-0.3443692526131213,-0.1084295817287948
2004-03-20 14:00:00,-0.0039019689001675,-0.4566016035387729,-0.2126616890405531,-0.5554658834302735,-0.3695103350405666
2004-03-20 15:00:00,-0.2834345152726122,-0.5434633036432017,-0.3893958607375133,-0.7027426026050307,-0.5000507116964525
2004-03-20 16:00:00,-0.3533176518657233,-0.6049422889647813,-0.4829610104594334,-0.7812901861649013,-0.7393747355655766
2004-03-20 17:00:00,-0.0039019689001675,-0.395931713683548,-0.1710771780530332,-0.5849212272652249,-0.347753605597919
2004-03-20 18:00:00,0.1358643042860546,-0.1156547625686797,0.109618271112727,-0.472009075897911,0.0003540654844433
2004-03-20 19:00:00,0.9744619434033888,0.2562934557423497,0.5462556364816874,-0.1136357259060016,0.5660290309932822
2004-03-20 20:00:00,1.2539944897758333,0.335703117391526,0.5254633809879271,-0.0449065902911148,0.6312992193212251
2004-03-20 21:00:00,0.8346956702171663,0.0734917223713368,0.244767931822167,-0.1578187416584288,0.326705007124158
2004-03-20 22:00:00,0.1358643042860546,-0.252292728162834,-0.1502849225592731,-0.4474629560354514,0.022110794927091
2004-03-20 23:00:00,-0.0039019689001675,-0.4199344518677441,-0.2542462000280732,-0.5701935553477492,-0.282483417269976
2004-03-21 00:00:00,0.4852799872516105,-0.3214924584410262,-0.0775120283311131,-0.310004684805678,-0.0649161228434995
2004-03-21 01:00:00,-0.0039019689001675,-0.5994025122989831,-0.4101881162312733,-0.5161920916503382,-0.4347805233685096
2004-03-21 02:00:00,-0.3533176518657233,-0.6848397337227479,-0.5349416491938335,-0.7321979464399822,-0.5653209000243955
2004-03-21 03:00:00,-0.3533176518657233,-0.6702517040057833,-0.5037532659531934,-0.5962905498213307,-0.3818097459102555
2004-03-21 04:00:00,-0.5581646020414314,-0.6831182997911346,-0.5765261601813535,-0.7518348423299498,-0.5000507116964525
2004-03-21 05:00:00,-0.7027333348312792,-0.8112909346676235,-0.7636564596251936,-0.8991115615047072,-0.9569420299920532
2004-03-21 06:00:00,-0.982265881203724,-0.947264367885906,-0.9611828868159136,-1.0512975046519564,-1.6096439132714826
2004-03-21 07:00:00,-0.9123827446106128,-0.8568945347763715,-0.8052409706127136,-0.8156547539723447,-1.0439689477626437
2004-03-21 08:00:00,-0.6328501982381681,-0.8153569690311078,-0.7220719486376735,-0.5701935553477492,-0.4130237939258619
